"""V_tc"""
2.5799923E+3	3.2085216E-2
2.5949928E+3	3.2128856E-2
2.6099920E+3	3.2165440E-2
2.6249928E+3	3.2199258E-2
2.6399921E+3	3.2228571E-2
2.6549923E+3	3.2257174E-2
2.6699922E+3	3.2285446E-2
2.6849920E+3	3.2309811E-2
2.6999919E+3	3.2339542E-2
2.7149919E+3	3.2366965E-2
2.7299925E+3	3.2397712E-2
2.7449921E+3	3.2425680E-2
2.7599915E+3	3.2454587E-2
2.7749919E+3	3.2483951E-2
2.7899919E+3	3.2512430E-2
2.8049918E+3	3.2540728E-2
2.8199924E+3	3.2568899E-2
2.8349916E+3	3.2601728E-2
2.8499912E+3	3.2632119E-2
2.8649919E+3	3.2660861E-2
2.8799920E+3	3.2663374E-2
2.8949912E+3	3.2708917E-2
2.9099921E+3	3.2741200E-2
2.9249911E+3	3.2771160E-2
2.9399911E+3	3.2801069E-2
2.9549912E+3	3.2829875E-2
2.9699909E+3	3.2860571E-2
2.9849912E+3	3.2892207E-2
2.9999911E+3	3.2922801E-2
3.0149910E+3	3.2952318E-2
3.0299916E+3	3.2982392E-2
3.0449906E+3	3.3015588E-2
3.0599917E+3	3.3042998E-2
3.0749912E+3	3.3071638E-2
3.0899913E+3	3.3101954E-2
3.1049910E+3	3.3129935E-2
3.1199904E+3	3.3156050E-2
3.1349909E+3	3.3184475E-2
3.1499909E+3	3.3213928E-2
3.1649908E+3	3.3242644E-2
3.1799904E+3	3.3269318E-2
3.1949903E+3	3.3295497E-2
3.2099905E+3	3.3320165E-2
3.2249903E+3	3.3342829E-2
3.2399909E+3	3.3368145E-2
3.2549899E+3	3.3383043E-2
3.2699899E+3	3.3398334E-2
3.2849899E+3	3.3410084E-2
3.2999898E+3	3.3440603E-2
3.3149904E+3	3.3464637E-2
3.3299904E+3	3.3486197E-2
3.3449903E+3	3.3508873E-2
3.3599897E+3	3.3527654E-2
3.3749896E+3	3.3551079E-2
3.3899903E+3	3.3574304E-2
3.4049894E+3	3.3596651E-2
3.4199902E+3	3.3621611E-2
3.4349900E+3	3.3642816E-2
3.4499897E+3	3.3664185E-2
3.4649893E+3	3.3747924E-2
3.4799901E+3	3.3861890E-2
3.4949901E+3	3.3973927E-2
3.5099900E+3	3.4077310E-2
3.5249897E+3	3.4175718E-2
3.5399892E+3	3.4272832E-2
3.5549892E+3	3.4365251E-2
3.5699906E+3	3.4458393E-2
3.5849895E+3	3.4542627E-2
3.5999891E+3	3.4626229E-2
3.6149890E+3	3.4707620E-2
3.6299890E+3	3.4787108E-2
3.6449889E+3	3.4856330E-2
3.6599893E+3	3.4930882E-2
3.6749890E+3	3.5010116E-2
3.6899887E+3	3.5071839E-2
3.7049888E+3	3.5148738E-2
3.7199885E+3	3.5208126E-2
3.7349886E+3	3.5281053E-2
3.7499896E+3	3.5348651E-2
3.7649898E+3	3.5413204E-2
3.7799886E+3	3.5477439E-2
3.7949895E+3	3.5539986E-2
3.8099890E+3	3.5603510E-2
3.8249889E+3	3.5664502E-2
3.8399889E+3	3.5723890E-2
3.8549888E+3	3.5784000E-2
3.8699882E+3	3.5841650E-2
3.8849887E+3	3.5900200E-2
3.8999880E+3	3.5956999E-2
3.9149885E+3	3.6012084E-2
3.9299886E+3	3.6066333E-2
3.9449884E+3	3.6119350E-2
3.9599883E+3	3.6172165E-2
3.9749882E+3	3.6223647E-2
3.9899879E+3	3.6272311E-2
4.0049876E+3	3.6324986E-2
4.0199883E+3	3.6376405E-2
4.0349878E+3	3.6424676E-2
4.0499876E+3	3.6468049E-2
4.0649873E+3	3.6516867E-2
4.0799874E+3	3.6566991E-2
4.0949880E+3	3.6578957E-2
4.1099871E+3	3.6638357E-2
4.1249878E+3	3.6686654E-2
4.1399875E+3	3.6732453E-2
4.1549874E+3	3.6776220E-2
4.1699872E+3	3.6821027E-2
4.1849871E+3	3.6864032E-2
4.1999877E+3	3.6897977E-2
4.2149877E+3	3.6943888E-2
4.2299873E+3	3.6985269E-2
4.2449870E+3	3.7028630E-2
4.2599875E+3	3.7069389E-2
4.2749873E+3	3.7108638E-2
4.2899880E+3	3.7147634E-2
4.3049875E+3	3.7181046E-2
4.3199869E+3	3.7224419E-2
4.3349868E+3	3.7261777E-2
4.3499871E+3	3.7298488E-2
4.3649871E+3	3.7336963E-2
